# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
22

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,FuselageGeom,0,MDGIJXXVTA,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,56,17
# x,y,z,u,w
3.573353220658889740e+01, -2.240319288112152751e+00, 6.034625237557174338e-02, 1.142857142857142794e+00, 1.722603643809274832e-01
3.495143631115264782e+01, -2.240319288112152751e+00, 6.622561814771445177e-02, 1.142857142857142794e+00, 2.765358755368439447e-01
3.392440395350068627e+01, -2.240319288112151863e+00, 6.295831386005093511e-02, 1.142857142857142794e+00, 4.134663504172014781e-01
3.264440823492159893e+01, -2.240319288112152751e+00, 3.549055385709002503e-02, 1.142857142857142794e+00, 5.841612375912467181e-01
3.114865897996647703e+01, -2.240319288112152751e+00, -7.530328918817788542e-03, 1.142857142857142794e+00, 7.836633902842906618e-01
2.952668008295923130e+01, -2.240319288112152751e+00, -5.363825789550175083e-02, 1.142857142857142794e+00, 1.000000000000000000e+00
2.790439419427845280e+01, -2.240319288112152751e+00, -8.674511728961467605e-02, 1.142857142857142794e+00, 1.216336609715709338e+00
2.640808456214857713e+01, -2.240319288112152751e+00, -9.953138833136156161e-02, 1.142857142857142794e+00, 1.415838762408753171e+00
2.512778955969504580e+01, -2.240319288112153195e+00, -1.016409433220263892e-01, 1.142857142857142794e+00, 1.586533649582798411e+00
2.410075411399849798e+01, -2.240319288112152751e+00, -9.679437074672141150e-02, 1.142857142857142794e+00, 1.723464124463156111e+00
2.331869196214404383e+01, -2.240319288112152751e+00, -8.747542176683530124e-02, 1.142857142857142794e+00, 1.827739635619072489e+00
2.274652846502147341e+01, -2.240319288112152751e+00, -7.422057467908868555e-02, 1.142857142857142794e+00, 1.904044169930654951e+00
2.234026753770672968e+01, -2.240319288112152751e+00, -5.577495094975094131e-02, 1.142857142857142794e+00, 1.958266880232111484e+00
2.207189643472527862e+01, -2.240319288112152751e+00, 6.545442357052322011e-03, 1.142857142857142794e+00, 2.000000000000000000e+00
2.232339364052242914e+01, -2.240319288112152751e+00, 1.175274336662043562e-01, 1.142857142857142794e+00, 2.041733119767888294e+00
2.272491433921817716e+01, -2.240319288112152751e+00, 1.900015384216174608e-01, 1.142857142857142794e+00, 2.095955830069344827e+00
2.329436384069828847e+01, -2.240319288112152751e+00, 2.639907468136430402e-01, 1.142857142857142794e+00, 2.172260364380927289e+00
2.407544100634879314e+01, -2.240319288112152751e+00, 3.399143433057431052e-01, 1.142857142857142794e+00, 2.276535875536843889e+00
2.510335409689997732e+01, -2.240319288112152751e+00, 4.132024116554642856e-01, 1.142857142857142794e+00, 2.413466350417201589e+00
2.638653442292784490e+01, -2.240319288112152751e+00, 4.742199405848814830e-01, 1.142857142857142794e+00, 2.584161237591246607e+00
2.788753618399884004e+01, -2.240319288112152751e+00, 5.099349755616495727e-01, 1.142857142857142794e+00, 2.783663390284290440e+00
2.951561558952385411e+01, -2.240319288112152751e+00, 5.018314955770470931e-01, 1.142857142857142794e+00, 3.000000000000000000e+00
3.114297509679103726e+01, -2.240319288112152751e+00, 4.518081956403963151e-01, 1.142857142857142794e+00, 3.216336609715709560e+00
3.264249496415510521e+01, -2.240319288112152751e+00, 3.758085910141508723e-01, 1.142857142857142794e+00, 3.415838762408753393e+00
3.392417072166720260e+01, -2.240319288112152751e+00, 2.885438166316966480e-01, 1.142857142857142794e+00, 3.586533649582798411e+00
3.495084200908225824e+01, -2.240319288112152751e+00, 1.993310850330020090e-01, 1.142857142857142794e+00, 3.723464124463156111e+00
3.573246777462894386e+01, -2.240319288112152751e+00, 1.290046818536753903e-01, 1.142857142857142794e+00, 3.827739635619072711e+00
3.630474880090950052e+01, -2.240319288112152751e+00, 8.124660523657595279e-02, 1.142857142857142794e+00, 3.904044169930655173e+00
3.671177727266544366e+01, -2.240319288112152751e+00, 5.196454284307595872e-02, 1.142857142857142794e+00, 3.958266880232111706e+00
3.699531879000428347e+01, -2.240319288112152751e+00, 3.622328906556469136e-02, 1.142857142857142794e+00, 4.000000000000000000e+00
3.699502736533428759e+01, -3.360478932168228905e+00, 5.433471152293386369e-02, 1.214285714285714191e+00, 0.000000000000000000e+00
3.672942651808406822e+01, -3.360478932168228461e+00, 6.149809345944826089e-02, 1.214285714285714191e+00, 4.173311976788848798e-02
3.634768540149969596e+01, -3.360478932168228905e+00, 6.871184566802891747e-02, 1.214285714285714191e+00, 9.595583006934514658e-02
3.581043031651595498e+01, -3.360478932168228905e+00, 7.557326098384548052e-02, 1.214285714285714191e+00, 1.722603643809274832e-01
3.507618910201905749e+01, -3.360478932168228905e+00, 8.021999593891891711e-02, 1.214285714285714191e+00, 2.765358755368439447e-01
3.411201079688719062e+01, -3.360478932168227573e+00, 7.600644711878497273e-02, 1.214285714285714191e+00, 4.134663504172014781e-01
3.291037651790858121e+01, -3.360478932168228905e+00, 4.879110410153900124e-02, 1.214285714285714191e+00, 5.841612375912467181e-01
3.150620934174151344e+01, -3.360478932168228905e+00, 6.733643505020349418e-03, 1.214285714285714191e+00, 7.836633902842906618e-01
2.998354073437618794e+01, -3.360478932168228905e+00, -3.836282309316910860e-02, 1.214285714285714191e+00, 1.000000000000000000e+00
2.846056941255753969e+01, -3.360478932168228905e+00, -7.125417786848435575e-02, 1.214285714285714191e+00, 1.216336609715709338e+00
2.705584240963248632e+01, -3.360478932168228905e+00, -8.492789336802011868e-02, 1.214285714285714191e+00, 1.415838762408753171e+00
2.585389886147469340e+01, -3.360478932168229793e+00, -8.833718940234651373e-02, 1.214285714285714191e+00, 1.586533649582798411e+00
2.488970860200790725e+01, -3.360478932168228905e+00, -8.493340267280549694e-02, 1.214285714285714191e+00, 1.723464124463156111e+00
2.415549522746495370e+01, -3.360478932168228905e+00, -7.705753603407938801e-02, 1.214285714285714191e+00, 1.827739635619072489e+00
2.361833112964781378e+01, -3.360478932168228905e+00, -6.525238146298396880e-02, 1.214285714285714191e+00, 1.904044169930654951e+00
2.323691121331246734e+01, -3.360478932168228905e+00, -4.838895474375359135e-02, 1.214285714285714191e+00, 1.958266880232111484e+00
2.298489383241578565e+01, -3.360478932168228905e+00, 9.818163535578482148e-03, 1.214285714285714191e+00, 2.000000000000000000e+00
2.322087652403282121e+01, -3.360478932168228905e+00, 1.142891628919560643e-01, 1.214285714285714191e+00, 2.041733119767888294e+00
2.359774482696264286e+01, -3.360478932168228905e+00, 1.827762388922057890e-01, 1.214285714285714191e+00, 2.095955830069344827e+00
2.413226364886591213e+01, -3.360478932168228905e+00, 2.528731123213040499e-01, 1.214285714285714191e+00, 2.172260364380927289e+00
2.486545718197596955e+01, -3.360478932168228905e+00, 3.250221779554389179e-01, 1.214285714285714191e+00, 2.276535875536843889e+00
2.583038417783447116e+01, -3.360478932168228905e+00, 3.949724739432988185e-01, 1.214285714285714191e+00, 2.413466350417201589e+00
2.703497073632204106e+01, -3.360478932168228905e+00, 4.536880239437994233e-01, 1.214285714285714191e+00, 2.584161237591246607e+00
2.844407713904385560e+01, -3.360478932168228905e+00, 4.888925882695817071e-01, 1.214285714285714191e+00, 2.783663390284290440e+00
2.997253342854780911e+01, -3.360478932168228905e+00, 4.831019826641371750e-01, 1.214285714285714191e+00, 3.000000000000000000e+00
3.150036065823134379e+01, -3.360478932168228905e+00, 4.379560844544624354e-01, 1.214285714285714191e+00, 3.216336609715709560e+00
3.290820052942476792e+01, -3.360478932168228905e+00, 3.682808590093553658e-01, 1.214285714285714191e+00, 3.415838762408753393e+00
3.411154007951018485e+01, -3.360478932168228905e+00, 2.877867297431238591e-01, 1.214285714285714191e+00, 3.586533649582798411e+00
3.507548262027962949e+01, -3.360478932168228905e+00, 2.051792600546872569e-01, 1.214285714285714191e+00, 3.723464124463156111e+00
3.580935439934151532e+01, -3.360478932168228905e+00, 1.400288723253678147e-01, 1.214285714285714191e+00, 3.827739635619072711e+00
3.634666734035710789e+01, -3.360478932168228905e+00, 9.583208352531821794e-02, 1.214285714285714191e+00, 3.904044169930655173e+00
3.672881992409003260e+01, -3.360478932168228905e+00, 6.879622285267511517e-02, 1.214285714285714191e+00, 3.958266880232111706e+00
3.699502736533428759e+01, -3.360478932168228905e+00, 5.433471152293386369e-02, 1.214285714285714191e+00, 4.000000000000000000e+00
3.699473594066429882e+01, -4.480638576224305503e+00, 7.244613398030304297e-02, 1.285714285714285587e+00, 0.000000000000000000e+00
3.674643887078349280e+01, -4.480638576224304614e+00, 7.880626070915953962e-02, 1.285714285714285587e+00, 4.173311976788848798e-02
3.638957192118705564e+01, -4.480638576224305503e+00, 8.506641075033788413e-02, 1.285714285714285587e+00, 9.595583006934514658e-02
3.588732842644301257e+01, -4.480638576224305503e+00, 9.080026959211921767e-02, 1.285714285714285587e+00, 1.722603643809274832e-01
3.520094189288546715e+01, -4.480638576224305503e+00, 9.421437373012336858e-02, 1.285714285714285587e+00, 2.765358755368439447e-01
3.429961764027368787e+01, -4.480638576224303726e+00, 8.905458037751901035e-02, 1.285714285714285587e+00, 4.134663504172014781e-01
3.317634480089556348e+01, -4.480638576224305503e+00, 6.209165434598797051e-02, 1.285714285714285587e+00, 5.841612375912467181e-01
3.186375970351654985e+01, -4.480638576224305503e+00, 2.099761592885848738e-02, 1.285714285714285587e+00, 7.836633902842906618e-01
3.044040138579314103e+01, -4.480638576224305503e+00, -2.308738829083645250e-02, 1.285714285714285587e+00, 1.000000000000000000e+00
2.901674463083662658e+01, -4.480638576224305503e+00, -5.576323844735403545e-02, 1.285714285714285587e+00, 1.216336609715709338e+00
2.770360025711639196e+01, -4.480638576224305503e+00, -7.032439840467866188e-02, 1.285714285714285587e+00, 1.415838762408753171e+00
2.658000816325434101e+01, -4.480638576224306391e+00, -7.503343548266661056e-02, 1.285714285714285587e+00, 1.586533649582798411e+00
2.567866309001731651e+01, -4.480638576224305503e+00, -7.307243459888956849e-02, 1.285714285714285587e+00, 1.723464124463156111e+00
2.499229849278586357e+01, -4.480638576224305503e+00, -6.663965030132348866e-02, 1.285714285714285587e+00, 1.827739635619072489e+00
2.449013379427415416e+01, -4.480638576224305503e+00, -5.628418824687926592e-02, 1.285714285714285587e+00, 1.904044169930654951e+00
2.413355488891819789e+01, -4.480638576224305503e+00, -4.100295853775624833e-02, 1.285714285714285587e+00, 1.958266880232111484e+00
2.389789123010629268e+01, -4.480638576224305503e+00, 1.309088471410464402e-02, 1.285714285714285587e+00, 2.000000000000000000e+00
2.411835940754320262e+01, -4.480638576224305503e+00, 1.110508921177077585e-01, 1.285714285714285587e+00, 2.041733119767888294e+00
2.447057531470711211e+01, -4.480638576224305503e+00, 1.755509393627940895e-01, 1.285714285714285587e+00, 2.095955830069344827e+00
2.497016345703353934e+01, -4.480638576224305503e+00, 2.417554778289650597e-01, 1.285714285714285587e+00, 2.172260364380927289e+00
2.565547335760314240e+01, -4.480638576224305503e+00, 3.101300126051347306e-01, 1.285714285714285587e+00, 2.276535875536843889e+00
2.655741425876896145e+01, -4.480638576224305503e+00, 3.767425362311332404e-01, 1.285714285714285587e+00, 2.413466350417201589e+00
2.768340704971623012e+01, -4.480638576224305503e+00, 4.331561073027173636e-01, 1.285714285714285587e+00, 2.584161237591246607e+00
2.900061809408887470e+01, -4.480638576224305503e+00, 4.678502009775137860e-01, 1.285714285714285587e+00, 2.783663390284290440e+00
3.042945126757176411e+01, -4.480638576224305503e+00, 4.643724697512273680e-01, 1.285714285714285587e+00, 3.000000000000000000e+00
3.185774621967164677e+01, -4.480638576224305503e+00, 4.241039732685284447e-01, 1.285714285714285587e+00, 3.216336609715709560e+00
3.317390609469443064e+01, -4.480638576224305503e+00, 3.607531270045598593e-01, 1.285714285714285587e+00, 3.415838762408753393e+00
3.429890943735316711e+01, -4.480638576224305503e+00, 2.870296428545510148e-01, 1.285714285714285587e+00, 3.586533649582798411e+00
3.520012323147700073e+01, -4.480638576224305503e+00, 2.110274350763724771e-01, 1.285714285714285587e+00, 3.723464124463156111e+00
3.588624102405409388e+01, -4.480638576224305503e+00, 1.510530627970602668e-01, 1.285714285714285587e+00, 3.827739635619072711e+00
3.638858587980471526e+01, -4.480638576224305503e+00, 1.104175618140604831e-01, 1.285714285714285587e+00, 3.904044169930655173e+00
3.674586257551462154e+01, -4.480638576224305503e+00, 8.562790286227427161e-02, 1.285714285714285587e+00, 3.958266880232111706e+00
3.699473594066429882e+01, -4.480638576224305503e+00, 7.244613398030304297e-02, 1.285714285714285587e+00, 4.000000000000000000e+00
3.699444451599431005e+01, -5.600798220280385209e+00, 9.055755643767227081e-02, 1.357142857142857206e+00, 0.000000000000000000e+00
3.676345122348291738e+01, -5.600798220280384321e+00, 9.611442795887087387e-02, 1.357142857142857206e+00, 4.173311976788848798e-02
3.643145844087442242e+01, -5.600798220280385209e+00, 1.014209758326468924e-01, 1.357142857142857206e+00, 9.595583006934514658e-02
3.596422653637007016e+01, -5.600798220280385209e+00, 1.060272782003929964e-01, 1.357142857142857206e+00, 1.722603643809274832e-01
3.532569468375187682e+01, -5.600798220280385209e+00, 1.082087515213278756e-01, 1.357142857142857206e+00, 2.765358755368439447e-01
3.448722448366019222e+01, -5.600798220280383433e+00, 1.021027136362530896e-01, 1.357142857142857206e+00, 4.134663504172014781e-01
3.344231308388255286e+01, -5.600798220280385209e+00, 7.539220459043698142e-02, 1.357142857142857206e+00, 5.841612375912467181e-01
3.222131006529158981e+01, -5.600798220280385209e+00, 3.526158835269667391e-02, 1.357142857142857206e+00, 7.836633902842906618e-01
3.089726203721009767e+01, -5.600798220280385209e+00, -7.811953488503754761e-03, 1.357142857142857206e+00, 1.000000000000000000e+00
2.957291984911571703e+01, -5.600798220280385209e+00, -4.027229902622366658e-02, 1.357142857142857206e+00, 1.216336609715709338e+00
2.835135810460030115e+01, -5.600798220280385209e+00, -5.572090344133716344e-02, 1.357142857142857206e+00, 1.415838762408753171e+00
2.730611746503399928e+01, -5.600798220280386097e+00, -6.172968156298669351e-02, 1.357142857142857206e+00, 1.586533649582798411e+00
2.646761757802672577e+01, -5.600798220280385209e+00, -6.121146652497362617e-02, 1.357142857142857206e+00, 1.723464124463156111e+00
2.582910175810677345e+01, -5.600798220280385209e+00, -5.622176456856753379e-02, 1.357142857142857206e+00, 1.827739635619072489e+00
2.536193645890049808e+01, -5.600798220280385209e+00, -4.731599503077452140e-02, 1.357142857142857206e+00, 1.904044169930654951e+00
2.503019856452393554e+01, -5.600798220280385209e+00, -3.361696233175887061e-02, 1.357142857142857206e+00, 1.958266880232111484e+00
2.481088862779680682e+01, -5.600798220280385209e+00, 1.636360589263081630e-02, 1.357142857142857206e+00, 2.000000000000000000e+00
2.501584229105359469e+01, -5.600798220280385209e+00, 1.078126213434594249e-01, 1.357142857142857206e+00, 2.041733119767888294e+00
2.534340580245157781e+01, -5.600798220280385209e+00, 1.683256398333823622e-01, 1.357142857142857206e+00, 2.095955830069344827e+00
2.580806326520117011e+01, -5.600798220280385209e+00, 2.306378433366260139e-01, 1.357142857142857206e+00, 2.172260364380927289e+00
2.644548953323031171e+01, -5.600798220280385209e+00, 2.952378472548304877e-01, 1.357142857142857206e+00, 2.276535875536843889e+00
2.728444433970345528e+01, -5.600798220280385209e+00, 3.585125985189676623e-01, 1.357142857142857206e+00, 2.413466350417201589e+00
2.833184336311042273e+01, -5.600798220280385209e+00, 4.126241906616352484e-01, 1.357142857142857206e+00, 2.584161237591246607e+00
2.955715904913388670e+01, -5.600798220280385209e+00, 4.468078136854458648e-01, 1.357142857142857206e+00, 2.783663390284290440e+00
3.088636910659572266e+01, -5.600798220280385209e+00, 4.456429568383173945e-01, 1.357142857142857206e+00, 3.000000000000000000e+00
3.221513178111195685e+01, -5.600798220280385209e+00, 4.102518620825945095e-01, 1.357142857142857206e+00, 3.216336609715709560e+00
3.343961165996410045e+01, -5.600798220280385209e+00, 3.532253949997643527e-01, 1.357142857142857206e+00, 3.415838762408753393e+00
3.448627879519614936e+01, -5.600798220280385209e+00, 2.862725559659782260e-01, 1.357142857142857206e+00, 3.586533649582798411e+00
3.532476384267437197e+01, -5.600798220280385209e+00, 2.168756100980577251e-01, 1.357142857142857206e+00, 3.723464124463156111e+00
3.596312764876667245e+01, -5.600798220280385209e+00, 1.620772532687527745e-01, 1.357142857142857206e+00, 3.827739635619072711e+00
3.643050441925232974e+01, -5.600798220280385209e+00, 1.250030401028028038e-01, 1.357142857142857206e+00, 3.904044169930655173e+00
3.676290522693921048e+01, -5.600798220280385209e+00, 1.024595828718734836e-01, 1.357142857142857206e+00, 3.958266880232111706e+00
3.699444451599431005e+01, -5.600798220280385209e+00, 9.055755643767227081e-02, 1.357142857142857206e+00, 4.000000000000000000e+00
3.699415309132432128e+01, -6.720957864336461363e+00, 1.086689788950414431e-01, 1.428571428571428603e+00, 0.000000000000000000e+00
3.678046357618234197e+01, -6.720957864336460474e+00, 1.134225952085821387e-01, 1.428571428571428603e+00, 4.173311976788848798e-02
3.647334496056178921e+01, -6.720957864336461363e+00, 1.177755409149558730e-01, 1.428571428571428603e+00, 9.595583006934514658e-02
3.604112464629712065e+01, -6.720957864336461363e+00, 1.212542868086667475e-01, 1.428571428571428603e+00, 1.722603643809274832e-01
3.545044747461828649e+01, -6.720957864336461363e+00, 1.222031293125323270e-01, 1.428571428571428603e+00, 2.765358755368439447e-01
3.467483132704669657e+01, -6.720957864336458698e+00, 1.151508468949871272e-01, 1.428571428571428603e+00, 4.134663504172014781e-01
3.370828136686953513e+01, -6.720957864336461363e+00, 8.869275483488596457e-02, 1.428571428571428603e+00, 5.841612375912467181e-01
3.257886042706662977e+01, -6.720957864336461363e+00, 4.952556077653481187e-02, 1.428571428571428603e+00, 7.836633902842906618e-01
3.135412268862705432e+01, -6.720957864336461363e+00, 7.463481313828887465e-03, 1.428571428571428603e+00, 1.000000000000000000e+00
3.012909506739480392e+01, -6.720957864336461363e+00, -2.478135960509336710e-02, 1.428571428571428603e+00, 1.216336609715709338e+00
2.899911595208421033e+01, -6.720957864336461363e+00, -4.111740847799571358e-02, 1.428571428571428603e+00, 1.415838762408753171e+00
2.803222676681364689e+01, -6.720957864336463139e+00, -4.842592764330680422e-02, 1.428571428571428603e+00, 1.586533649582798411e+00
2.725657206603613503e+01, -6.720957864336461363e+00, -4.935049845105769772e-02, 1.428571428571428603e+00, 1.723464124463156111e+00
2.666590502342768332e+01, -6.720957864336461363e+00, -4.580387883581162056e-02, 1.428571428571428603e+00, 1.827739635619072489e+00
2.623373912352683845e+01, -6.720957864336461363e+00, -3.834780181466981852e-02, 1.428571428571428603e+00, 1.904044169930654951e+00
2.592684224012967320e+01, -6.720957864336461363e+00, -2.623096612576152065e-02, 1.428571428571428603e+00, 1.958266880232111484e+00
2.572388602548731029e+01, -6.720957864336461363e+00, 1.963632707115697471e-02, 1.428571428571428603e+00, 2.000000000000000000e+00
2.591332517456398676e+01, -6.720957864336461363e+00, 1.045743505692111330e-01, 1.428571428571428603e+00, 2.041733119767888294e+00
2.621623629019604351e+01, -6.720957864336461363e+00, 1.611003403039706905e-01, 1.428571428571428603e+00, 2.095955830069344827e+00
2.664596307336879377e+01, -6.720957864336461363e+00, 2.195202088442870236e-01, 1.428571428571428603e+00, 2.172260364380927289e+00
2.723550570885748812e+01, -6.720957864336461363e+00, 2.803456819045263004e-01, 1.428571428571428603e+00, 2.276535875536843889e+00
2.801147442063794557e+01, -6.720957864336461363e+00, 3.402826608068020842e-01, 1.428571428571428603e+00, 2.413466350417201589e+00
2.898027967650461534e+01, -6.720957864336461363e+00, 3.920922740205532997e-01, 1.428571428571428603e+00, 2.584161237591246607e+00
3.011370000417890580e+01, -6.720957864336461363e+00, 4.257654263933779992e-01, 1.428571428571428603e+00, 2.783663390284290440e+00
3.134328694561968121e+01, -6.720957864336461363e+00, 4.269134439254075319e-01, 1.428571428571428603e+00, 3.000000000000000000e+00
3.257251734255225983e+01, -6.720957864336461363e+00, 3.963997508966605743e-01, 1.428571428571428603e+00, 3.216336609715709560e+00
3.370531722523375606e+01, -6.720957864336461363e+00, 3.456976629949688462e-01, 1.428571428571428603e+00, 3.415838762408753393e+00
3.467364815303912451e+01, -6.720957864336461363e+00, 2.855154690774054371e-01, 1.428571428571428603e+00, 3.586533649582798411e+00
3.544940445387174321e+01, -6.720957864336461363e+00, 2.227237851197429452e-01, 1.428571428571428603e+00, 3.723464124463156111e+00
3.604001427347924391e+01, -6.720957864336461363e+00, 1.731014437404452266e-01, 1.428571428571428603e+00, 3.827739635619072711e+00
3.647242295869993711e+01, -6.720957864336461363e+00, 1.395885183915450689e-01, 1.428571428571428603e+00, 3.904044169930655173e+00
3.677994787836379942e+01, -6.720957864336461363e+00, 1.192912628814726539e-01, 1.428571428571428603e+00, 3.958266880232111706e+00
3.699415309132432128e+01, -6.720957864336461363e+00, 1.086689788950414431e-01, 1.428571428571428603e+00, 4.000000000000000000e+00
3.699386166665432540e+01, -7.841117508392537516e+00, 1.267804013524106155e-01, 1.500000000000000000e+00, 0.000000000000000000e+00
3.679747592888176655e+01, -7.841117508392536628e+00, 1.307307624582934036e-01, 1.500000000000000000e+00, 4.173311976788848798e-02
3.651523148024915599e+01, -7.841117508392537516e+00, 1.341301059972648257e-01, 1.500000000000000000e+00, 9.595583006934514658e-02
3.611802275622417824e+01, -7.841117508392537516e+00, 1.364812954169404846e-01, 1.500000000000000000e+00, 1.722603643809274832e-01
3.557520026548469616e+01, -7.841117508392537516e+00, 1.361975071037367924e-01, 1.500000000000000000e+00, 2.765358755368439447e-01
3.486243817043319382e+01, -7.841117508392534852e+00, 1.281989801537211648e-01, 1.500000000000000000e+00, 4.134663504172014781e-01
3.397424964985651741e+01, -7.841117508392537516e+00, 1.019933050793349338e-01, 1.500000000000000000e+00, 5.841612375912467181e-01
3.293641078884166973e+01, -7.841117508392537516e+00, 6.378953320037294983e-02, 1.500000000000000000e+00, 7.836633902842906618e-01
3.181098334004401096e+01, -7.841117508392537516e+00, 2.273891611616153663e-02, 1.500000000000000000e+00, 1.000000000000000000e+00
3.068527028567388726e+01, -7.841117508392537516e+00, -9.290420183963046807e-03, 1.500000000000000000e+00, 1.216336609715709338e+00
2.964687379956811597e+01, -7.841117508392537516e+00, -2.651391351465426371e-02, 1.500000000000000000e+00, 1.415838762408753171e+00
2.875833606859329805e+01, -7.841117508392539293e+00, -3.512217372362691492e-02, 1.500000000000000000e+00, 1.586533649582798411e+00
2.804552655404554429e+01, -7.841117508392537516e+00, -3.748953037714178316e-02, 1.500000000000000000e+00, 1.723464124463156111e+00
2.750270828874859319e+01, -7.841117508392537516e+00, -3.538599310305571427e-02, 1.500000000000000000e+00, 1.827739635619072489e+00
2.710554178815317883e+01, -7.841117508392537516e+00, -2.937960859856510523e-02, 1.500000000000000000e+00, 1.904044169930654951e+00
2.682348591573540730e+01, -7.841117508392537516e+00, -1.884496991976417415e-02, 1.500000000000000000e+00, 1.958266880232111484e+00
2.663688342317782087e+01, -7.841117508392537516e+00, 2.290904824968313658e-02, 1.500000000000000000e+00, 2.000000000000000000e+00
2.681080805807437173e+01, -7.841117508392537516e+00, 1.013360797949628134e-01, 1.500000000000000000e+00, 2.041733119767888294e+00
2.708906677794050921e+01, -7.841117508392537516e+00, 1.538750407745589910e-01, 1.500000000000000000e+00, 2.095955830069344827e+00
2.748386288153642099e+01, -7.841117508392537516e+00, 2.084025743519480056e-01, 1.500000000000000000e+00, 2.172260364380927289e+00
2.802552188448465742e+01, -7.841117508392537516e+00, 2.654535165542221131e-01, 1.500000000000000000e+00, 2.276535875536843889e+00
2.873850450157243586e+01, -7.841117508392537516e+00, 3.220527230946365616e-01, 1.500000000000000000e+00, 2.413466350417201589e+00
2.962871598989880795e+01, -7.841117508392537516e+00, 3.715603573794712400e-01, 1.500000000000000000e+00, 2.584161237591246607e+00
3.067024095922392135e+01, -7.841117508392537516e+00, 4.047230391013100781e-01, 1.500000000000000000e+00, 2.783663390284290440e+00
3.180020478464363620e+01, -7.841117508392537516e+00, 4.081839310124976694e-01, 1.500000000000000000e+00, 3.000000000000000000e+00
3.292990290399256992e+01, -7.841117508392537516e+00, 3.825476397107266946e-01, 1.500000000000000000e+00, 3.216336609715709560e+00
3.397102279050342588e+01, -7.841117508392537516e+00, 3.381699309901733397e-01, 1.500000000000000000e+00, 3.415838762408753393e+00
3.486101751088210676e+01, -7.841117508392537516e+00, 2.847583821888325928e-01, 1.500000000000000000e+00, 3.586533649582798411e+00
3.557404506506911446e+01, -7.841117508392537516e+00, 2.285719601414281654e-01, 1.500000000000000000e+00, 3.723464124463156111e+00
3.611690089819182958e+01, -7.841117508392537516e+00, 1.841256342121376788e-01, 1.500000000000000000e+00, 3.827739635619072711e+00
3.651434149814754448e+01, -7.841117508392537516e+00, 1.541739966802873341e-01, 1.500000000000000000e+00, 3.904044169930655173e+00
3.679699052978838836e+01, -7.841117508392537516e+00, 1.361229428910717965e-01, 1.500000000000000000e+00, 3.958266880232111706e+00
3.699386166665432540e+01, -7.841117508392537516e+00, 1.267804013524106155e-01, 1.500000000000000000e+00, 4.000000000000000000e+00
3.699357024198433663e+01, -8.961277152448614558e+00, 1.448918238097798017e-01, 1.571428571428571397e+00, 0.000000000000000000e+00
3.681448828158119113e+01, -8.961277152448612782e+00, 1.480389297080046962e-01, 1.571428571428571397e+00, 4.173311976788848798e-02
3.655711799993652278e+01, -8.961277152448614558e+00, 1.504846710795738063e-01, 1.571428571428571397e+00, 9.595583006934514658e-02
3.619492086615123583e+01, -8.961277152448614558e+00, 1.517083040252142356e-01, 1.571428571428571397e+00, 1.722603643809274832e-01
3.569995305635110583e+01, -8.961277152448614558e+00, 1.501918848949412300e-01, 1.571428571428571397e+00, 2.765358755368439447e-01
3.505004501381969817e+01, -8.961277152448611005e+00, 1.412471134124552163e-01, 1.571428571428571397e+00, 4.134663504172014781e-01
3.424021793284349968e+01, -8.961277152448614558e+00, 1.152938553237839031e-01, 1.571428571428571397e+00, 5.841612375912467181e-01
3.329396115061670969e+01, -8.961277152448614558e+00, 7.805350562421109473e-02, 1.571428571428571397e+00, 7.836633902842906618e-01
3.226784399146096405e+01, -8.961277152448614558e+00, 3.801435091849418579e-02, 1.571428571428571397e+00, 1.000000000000000000e+00
3.124144550395297415e+01, -8.961277152448614558e+00, 6.200519237167266551e-03, 1.571428571428571397e+00, 1.216336609715709338e+00
3.029463164705202516e+01, -8.961277152448614558e+00, -1.191041855131281385e-02, 1.571428571428571397e+00, 1.415838762408753171e+00
2.948444537037294566e+01, -8.961277152448616334e+00, -2.181841980394703256e-02, 1.571428571428571397e+00, 1.586533649582798411e+00
2.883448104205495000e+01, -8.961277152448614558e+00, -2.562856230322587206e-02, 1.571428571428571397e+00, 1.723464124463156111e+00
2.833951155406950306e+01, -8.961277152448614558e+00, -2.496810737029980451e-02, 1.571428571428571397e+00, 1.827739635619072489e+00
2.797734445277951920e+01, -8.961277152448614558e+00, -2.041141538246039194e-02, 1.571428571428571397e+00, 1.904044169930654951e+00
2.772012959134114141e+01, -8.961277152448614558e+00, -1.145897371376682766e-02, 1.571428571428571397e+00, 1.958266880232111484e+00
2.754988082086833145e+01, -8.961277152448614558e+00, 2.618176942820929845e-02, 1.571428571428571397e+00, 2.000000000000000000e+00
